Date,Temperature,Weather,Holiday,Traffic_Volume
2024-01-24 18:00:00,15,Rain,Yes,3193
2024-01-24 19:00:00,22,Cloudy,No,3239
2024-01-24 20:00:00,22,Rain,No,3528
2024-01-24 21:00:00,31,Clear,No,1216
2024-01-24 22:00:00,19,Cloudy,No,850
2024-01-24 23:00:00,22,Clear,No,792
2024-01-25 00:00:00,15,Clear,No,901
2024-01-25 01:00:00,31,Fog,No,1413
2024-01-25 02:00:00,28,Fog,No,1310
2024-01-25 03:00:00,21,Rain,No,1691
2024-01-25 04:00:00,19,Cloudy,No,757
2024-01-25 05:00:00,24,Clear,No,969
2024-01-25 06:00:00,31,Clear,No,1158
2024-01-25 07:00:00,23,Clear,No,2498
2024-01-25 08:00:00,18,Cloudy,No,2618
2024-01-25 09:00:00,39,Cloudy,Yes,2269
2024-01-25 10:00:00,24,Rain,No,3437
2024-01-25 11:00:00,16,Cloudy,No,1100
2024-01-25 12:00:00,30,Rain,No,1260
2024-01-25 13:00:00,24,Clear,No,932
2024-01-25 14:00:00,23,Clear,No,873
2024-01-25 15:00:00,40,Cloudy,No,1313
2024-01-25 16:00:00,34,Clear,No,923
2024-01-25 17:00:00,31,Cloudy,No,2981
2024-01-25 18:00:00,37,Rain,No,4030
2024-01-25 19:00:00,32,Cloudy,No,3075
2024-01-25 20:00:00,22,Cloudy,No,3100
2024-01-25 21:00:00,26,Clear,No,899
2024-01-25 22:00:00,25,Clear,No,1018
2024-01-25 23:00:00,32,Clear,No,1185
2024-01-26 00:00:00,32,Clear,No,837
2024-01-26 01:00:00,26,Cloudy,No,938
2024-01-26 02:00:00,15,Cloudy,No,768
2024-01-26 03:00:00,37,Cloudy,No,1266
2024-01-26 04:00:00,39,Rain,No,1761
2024-01-26 05:00:00,40,Clear,No,1160
2024-01-26 06:00:00,17,Fog,No,1323
2024-01-26 07:00:00,24,Cloudy,No,2854
2024-01-26 08:00:00,28,Cloudy,No,2874
2024-01-26 09:00:00,30,Rain,No,3035
2024-01-26 10:00:00,24,Rain,Yes,2458
2024-01-26 11:00:00,28,Clear,No,1126
2024-01-26 12:00:00,34,Clear,No,819
2024-01-26 13:00:00,38,Cloudy,No,1010
2024-01-26 14:00:00,18,Cloudy,No,976
2024-01-26 15:00:00,40,Clear,No,1387
2024-01-26 16:00:00,21,Clear,No,1009
2024-01-26 17:00:00,39,Clear,No,3170
2024-01-26 18:00:00,18,Cloudy,No,3178
2024-01-26 19:00:00,30,Clear,No,3325
2024-01-26 20:00:00,38,Cloudy,No,3258
2024-01-26 21:00:00,33,Cloudy,No,1155
2024-01-26 22:00:00,38,Clear,No,1385
2024-01-26 23:00:00,35,Rain,No,1681
2024-01-27 00:00:00,27,Clear,No,532
2024-01-27 01:00:00,15,Clear,No,600
2024-01-27 02:00:00,29,Fog,No,1000
2024-01-27 03:00:00,15,Clear,No,589
2024-01-27 04:00:00,29,Clear,No,427
2024-01-27 05:00:00,25,Cloudy,No,674
2024-01-27 06:00:00,39,Cloudy,No,758
2024-01-27 07:00:00,27,Cloudy,No,2167
2024-01-27 08:00:00,27,Cloudy,No,2100
2024-01-27 09:00:00,35,Clear,No,2459
2024-01-27 10:00:00,33,Clear,No,2517
2024-01-27 11:00:00,31,Clear,No,705
2024-01-27 12:00:00,20,Cloudy,Yes,250
2024-01-27 13:00:00,32,Rain,No,949
2024-01-27 14:00:00,20,Clear,No,713
2024-01-27 15:00:00,39,Rain,No,1035
2024-01-27 16:00:00,35,Clear,No,763
2024-01-27 17:00:00,36,Clear,No,2919
2024-01-27 18:00:00,28,Clear,No,2731
2024-01-27 19:00:00,24,Rain,No,3378
2024-01-27 20:00:00,27,Rain,Yes,2687
2024-01-27 21:00:00,40,Cloudy,No,677
2024-01-27 22:00:00,15,Rain,No,1248
2024-01-27 23:00:00,32,Cloudy,No,821
2024-01-28 00:00:00,29,Rain,No,1003
2024-01-28 01:00:00,26,Rain,No,1014
2024-01-28 02:00:00,40,Fog,No,936
2024-01-28 03:00:00,40,Clear,No,870
2024-01-28 04:00:00,39,Rain,No,1444
2024-01-28 05:00:00,23,Clear,No,732
2024-01-28 06:00:00,24,Clear,No,638
2024-01-28 07:00:00,31,Fog,No,2427
2024-01-28 08:00:00,40,Cloudy,No,2376
2024-01-28 09:00:00,31,Cloudy,No,2147
2024-01-28 10:00:00,15,Clear,No,2071
2024-01-28 11:00:00,30,Clear,No,493
2024-01-28 12:00:00,30,Cloudy,No,425
2024-01-28 13:00:00,38,Rain,No,1058
2024-01-28 14:00:00,24,Fog,No,748
2024-01-28 15:00:00,21,Rain,No,917
2024-01-28 16:00:00,28,Rain,Yes,381
2024-01-28 17:00:00,35,Cloudy,No,2819
2024-01-28 18:00:00,23,Cloudy,No,2918
2024-01-28 19:00:00,16,Clear,No,3005
2024-01-28 20:00:00,26,Cloudy,No,2811
2024-01-28 21:00:00,21,Cloudy,No,527
2024-01-28 22:00:00,25,Rain,No,1117
2024-01-28 23:00:00,24,Clear,No,646
2024-01-29 00:00:00,18,Clear,No,1142
2024-01-29 01:00:00,29,Clear,No,959
2024-01-29 02:00:00,24,Clear,No,1135
2024-01-29 03:00:00,21,Cloudy,No,1032
2024-01-29 04:00:00,32,Clear,No,969
2024-01-29 05:00:00,15,Clear,No,1165
2024-01-29 06:00:00,30,Clear,No,1203
2024-01-29 07:00:00,28,Clear,No,2461
2024-01-29 08:00:00,25,Cloudy,No,2512
2024-01-29 09:00:00,27,Fog,No,3068
2024-01-29 10:00:00,16,Clear,No,2672
2024-01-29 11:00:00,37,Clear,No,1030
2024-01-29 12:00:00,15,Clear,No,903
2024-01-29 13:00:00,19,Fog,No,1364
2024-01-29 14:00:00,34,Rain,No,1309
2024-01-29 15:00:00,26,Fog,No,1463
2024-01-29 16:00:00,26,Clear,No,1219
2024-01-29 17:00:00,17,Rain,No,3945
2024-01-29 18:00:00,35,Clear,No,3366
2024-01-29 19:00:00,35,Clear,No,3256
2024-01-29 20:00:00,29,Clear,No,3228
2024-01-29 21:00:00,30,Cloudy,No,857
2024-01-29 22:00:00,25,Rain,No,1538
2024-01-29 23:00:00,34,Cloudy,No,1232
2024-01-30 00:00:00,22,Clear,No,1203
2024-01-30 01:00:00,23,Cloudy,No,996
2024-01-30 02:00:00,37,Clear,No,1341
2024-01-30 03:00:00,39,Clear,No,920
2024-01-30 04:00:00,17,Rain,No,1749
2024-01-30 05:00:00,28,Rain,No,1642
2024-01-30 06:00:00,17,Clear,No,864
2024-01-30 07:00:00,15,Rain,Yes,2692
2024-01-30 08:00:00,16,Clear,No,2549
2024-01-30 09:00:00,35,Cloudy,No,2479
2024-01-30 10:00:00,28,Cloudy,Yes,2173
2024-01-30 11:00:00,38,Clear,No,1049
2024-01-30 12:00:00,30,Cloudy,No,1136
2024-01-30 13:00:00,24,Cloudy,No,922
2024-01-30 14:00:00,21,Cloudy,No,873
2024-01-30 15:00:00,37,Cloudy,No,1399
2024-01-30 16:00:00,28,Clear,No,913
2024-01-30 17:00:00,22,Clear,Yes,2410
2024-01-30 18:00:00,38,Clear,No,3408
2024-01-30 19:00:00,17,Clear,No,2990
2024-01-30 20:00:00,18,Clear,No,2951
2024-01-30 21:00:00,23,Clear,No,869
2024-01-30 22:00:00,37,Cloudy,No,1331
2024-01-30 23:00:00,26,Cloudy,No,799
2024-01-31 00:00:00,35,Cloudy,No,1025
2024-01-31 01:00:00,19,Cloudy,No,950
2024-01-31 02:00:00,23,Cloudy,No,965
2024-01-31 03:00:00,15,Clear,No,1173
2024-01-31 04:00:00,26,Rain,No,1264
2024-01-31 05:00:00,23,Clear,No,1155
2024-01-31 06:00:00,22,Rain,No,1406
2024-01-31 07:00:00,33,Clear,No,2477
2024-01-31 08:00:00,18,Clear,No,2791
2024-01-31 09:00:00,26,Fog,No,3238
2024-01-31 10:00:00,23,Cloudy,No,2711
2024-01-31 11:00:00,36,Clear,No,1167
2024-01-31 12:00:00,20,Clear,No,1129
2024-01-31 13:00:00,24,Fog,No,1340
2024-01-31 14:00:00,17,Clear,No,986
2024-01-31 15:00:00,34,Clear,No,1235
2024-01-31 16:00:00,31,Clear,No,792
2024-01-31 17:00:00,34,Clear,No,3290
2024-01-31 18:00:00,35,Cloudy,No,3312
2024-01-31 19:00:00,36,Rain,No,3636
2024-01-31 20:00:00,31,Cloudy,No,3256
2024-01-31 21:00:00,21,Cloudy,Yes,250
2024-01-31 22:00:00,25,Clear,No,876
2024-01-31 23:00:00,28,Clear,No,768
2024-02-01 00:00:00,26,Rain,No,1358
2024-02-01 01:00:00,26,Cloudy,No,839
2024-02-01 02:00:00,21,Fog,No,1252
2024-02-01 03:00:00,28,Clear,No,964
2024-02-01 04:00:00,31,Cloudy,No,1199
2024-02-01 05:00:00,18,Clear,No,831
2024-02-01 06:00:00,19,Clear,No,833
2024-02-01 07:00:00,31,Clear,No,2592
2024-02-01 08:00:00,23,Rain,No,3054
2024-02-01 09:00:00,24,Clear,No,2715
2024-02-01 10:00:00,28,Cloudy,No,2826
2024-02-01 11:00:00,21,Rain,No,1404
2024-02-01 12:00:00,35,Rain,No,1649
2024-02-01 13:00:00,22,Rain,No,1517
2024-02-01 14:00:00,17,Clear,No,1212
2024-02-01 15:00:00,40,Rain,No,1526
2024-02-01 16:00:00,39,Cloudy,No,1183
2024-02-01 17:00:00,35,Cloudy,No,3048
2024-02-01 18:00:00,27,Clear,No,3071
2024-02-01 19:00:00,26,Rain,No,3605
2024-02-01 20:00:00,26,Rain,No,3809
2024-02-01 21:00:00,25,Cloudy,No,1062
2024-02-01 22:00:00,36,Cloudy,No,1066
2024-02-01 23:00:00,16,Clear,No,945
2024-02-02 00:00:00,19,Rain,No,1397
2024-02-02 01:00:00,33,Clear,No,1225
2024-02-02 02:00:00,17,Clear,No,875
2024-02-02 03:00:00,25,Clear,No,1074
2024-02-02 04:00:00,22,Clear,No,953
2024-02-02 05:00:00,20,Cloudy,No,1114
2024-02-02 06:00:00,32,Cloudy,Yes,492
2024-02-02 07:00:00,17,Fog,No,2954
2024-02-02 08:00:00,28,Clear,No,2683
2024-02-02 09:00:00,33,Clear,No,2848
2024-02-02 10:00:00,35,Clear,No,2574
2024-02-02 11:00:00,19,Fog,No,1186
2024-02-02 12:00:00,20,Cloudy,No,1118
2024-02-02 13:00:00,27,Cloudy,No,1150
2024-02-02 14:00:00,27,Fog,No,1168
2024-02-02 15:00:00,19,Cloudy,No,1114
2024-02-02 16:00:00,36,Clear,No,1286
2024-02-02 17:00:00,24,Rain,No,3699
2024-02-02 18:00:00,31,Cloudy,No,2970
2024-02-02 19:00:00,26,Rain,No,3834
2024-02-02 20:00:00,38,Fog,No,3803
2024-02-02 21:00:00,25,Clear,No,848
2024-02-02 22:00:00,32,Cloudy,No,999
2024-02-02 23:00:00,33,Clear,No,1033
2024-02-03 00:00:00,19,Cloudy,No,496
2024-02-03 01:00:00,35,Cloudy,No,396
2024-02-03 02:00:00,26,Clear,No,836
2024-02-03 03:00:00,19,Rain,No,895
2024-02-03 04:00:00,40,Rain,No,1146
2024-02-03 05:00:00,40,Fog,No,1201
2024-02-03 06:00:00,20,Cloudy,No,451
2024-02-03 07:00:00,25,Clear,No,2448
2024-02-03 08:00:00,25,Rain,No,3014
2024-02-03 09:00:00,33,Rain,No,2641
2024-02-03 10:00:00,33,Cloudy,No,2440
2024-02-03 11:00:00,27,Cloudy,No,677
2024-02-03 12:00:00,34,Clear,No,574
2024-02-03 13:00:00,22,Clear,No,792
2024-02-03 14:00:00,19,Cloudy,No,636
2024-02-03 15:00:00,37,Clear,No,848
2024-02-03 16:00:00,36,Cloudy,No,797
2024-02-03 17:00:00,35,Clear,No,2701
2024-02-03 18:00:00,17,Clear,No,2852
2024-02-03 19:00:00,17,Fog,No,3012
2024-02-03 20:00:00,22,Clear,Yes,1914
2024-02-03 21:00:00,18,Rain,No,886
2024-02-03 22:00:00,27,Rain,No,977
2024-02-03 23:00:00,23,Rain,No,1043
2024-02-04 00:00:00,22,Clear,No,811
2024-02-04 01:00:00,18,Clear,No,704
2024-02-04 02:00:00,22,Clear,No,522
2024-02-04 03:00:00,16,Clear,No,707
2024-02-04 04:00:00,30,Cloudy,No,511
2024-02-04 05:00:00,24,Clear,No,671
2024-02-04 06:00:00,16,Cloudy,No,764
2024-02-04 07:00:00,16,Clear,No,2511
2024-02-04 08:00:00,38,Clear,No,2420
2024-02-04 09:00:00,21,Cloudy,No,2282
2024-02-04 10:00:00,35,Clear,No,2324
2024-02-04 11:00:00,39,Rain,No,1182
2024-02-04 12:00:00,37,Rain,No,1483
2024-02-04 13:00:00,22,Cloudy,No,719
2024-02-04 14:00:00,28,Cloudy,No,402
2024-02-04 15:00:00,38,Clear,No,759
2024-02-04 16:00:00,27,Rain,No,861
2024-02-04 17:00:00,37,Clear,No,2947
2024-02-04 18:00:00,16,Cloudy,No,2598
2024-02-04 19:00:00,29,Clear,No,2898
2024-02-04 20:00:00,40,Cloudy,No,2908
2024-02-04 21:00:00,37,Cloudy,No,889
2024-02-04 22:00:00,19,Rain,No,1005
2024-02-04 23:00:00,25,Rain,No,986
2024-02-05 00:00:00,16,Clear,No,1148
2024-02-05 01:00:00,33,Clear,No,861
2024-02-05 02:00:00,38,Fog,No,1435
2024-02-05 03:00:00,37,Cloudy,No,1374
2024-02-05 04:00:00,39,Cloudy,Yes,250
2024-02-05 05:00:00,35,Cloudy,No,1166
2024-02-05 06:00:00,38,Rain,No,1830
2024-02-05 07:00:00,39,Clear,No,3066
2024-02-05 08:00:00,33,Cloudy,Yes,1850
2024-02-05 09:00:00,36,Fog,No,2990
2024-02-05 10:00:00,17,Cloudy,No,2911
2024-02-05 11:00:00,17,Clear,No,1238
2024-02-05 12:00:00,27,Clear,No,780
2024-02-05 13:00:00,16,Clear,No,1208
2024-02-05 14:00:00,36,Rain,No,1508
2024-02-05 15:00:00,37,Cloudy,No,1115
2024-02-05 16:00:00,22,Cloudy,No,777
2024-02-05 17:00:00,20,Cloudy,No,3437
2024-02-05 18:00:00,36,Clear,No,3351
2024-02-05 19:00:00,25,Clear,No,3067
2024-02-05 20:00:00,36,Cloudy,No,3152
2024-02-05 21:00:00,24,Clear,No,1029
2024-02-05 22:00:00,16,Clear,No,887
2024-02-05 23:00:00,17,Cloudy,No,766
2024-02-06 00:00:00,26,Cloudy,Yes,250
2024-02-06 01:00:00,39,Fog,No,1479
2024-02-06 02:00:00,15,Clear,No,924
2024-02-06 03:00:00,31,Cloudy,No,1032
2024-02-06 04:00:00,36,Clear,No,1121
2024-02-06 05:00:00,23,Clear,No,1229
2024-02-06 06:00:00,35,Clear,No,756
2024-02-06 07:00:00,34,Cloudy,No,2657
2024-02-06 08:00:00,25,Cloudy,No,2677
2024-02-06 09:00:00,29,Cloudy,No,2713
2024-02-06 10:00:00,15,Cloudy,No,2494
2024-02-06 11:00:00,36,Clear,No,1312
2024-02-06 12:00:00,23,Rain,No,1454
2024-02-06 13:00:00,29,Clear,No,753
2024-02-06 14:00:00,40,Fog,No,1561
2024-02-06 15:00:00,34,Cloudy,No,777
2024-02-06 16:00:00,36,Clear,No,1391
2024-02-06 17:00:00,21,Clear,No,3343
2024-02-06 18:00:00,27,Clear,No,3405
2024-02-06 19:00:00,22,Rain,No,3908
2024-02-06 20:00:00,25,Rain,No,3551
2024-02-06 21:00:00,38,Cloudy,No,1058
2024-02-06 22:00:00,23,Cloudy,No,1119
2024-02-06 23:00:00,19,Cloudy,No,997
2024-02-07 00:00:00,36,Clear,No,1125
2024-02-07 01:00:00,29,Clear,No,795
2024-02-07 02:00:00,19,Cloudy,No,1195
2024-02-07 03:00:00,32,Cloudy,No,972
2024-02-07 04:00:00,17,Clear,No,1177
2024-02-07 05:00:00,27,Clear,No,989
2024-02-07 06:00:00,25,Rain,No,1405
2024-02-07 07:00:00,26,Fog,No,3154
2024-02-07 08:00:00,30,Clear,No,2895
2024-02-07 09:00:00,39,Clear,No,2873
2024-02-07 10:00:00,33,Clear,No,2915
2024-02-07 11:00:00,40,Clear,No,1184
2024-02-07 12:00:00,16,Cloudy,No,1085
2024-02-07 13:00:00,16,Fog,No,1461
2024-02-07 14:00:00,22,Rain,No,1343
2024-02-07 15:00:00,15,Cloudy,No,833
2024-02-07 16:00:00,38,Rain,No,1443
2024-02-07 17:00:00,23,Rain,No,3925
2024-02-07 18:00:00,24,Rain,Yes,2919
2024-02-07 19:00:00,22,Rain,No,3540
2024-02-07 20:00:00,36,Clear,Yes,2850
2024-02-07 21:00:00,26,Cloudy,No,1014
2024-02-07 22:00:00,36,Clear,No,1398
2024-02-07 23:00:00,15,Clear,No,990
2024-02-08 00:00:00,17,Clear,No,912
2024-02-08 01:00:00,17,Fog,No,1305
2024-02-08 02:00:00,31,Rain,No,1717
2024-02-08 03:00:00,35,Clear,No,863
2024-02-08 04:00:00,15,Clear,No,865
2024-02-08 05:00:00,37,Cloudy,No,1004
2024-02-08 06:00:00,19,Clear,No,1103
2024-02-08 07:00:00,38,Clear,No,2796
2024-02-08 08:00:00,25,Cloudy,No,2525
2024-02-08 09:00:00,40,Rain,No,3298
2024-02-08 10:00:00,29,Rain,No,3082
2024-02-08 11:00:00,35,Rain,No,1333
2024-02-08 12:00:00,29,Cloudy,No,1141
2024-02-08 13:00:00,23,Clear,No,795
2024-02-08 14:00:00,28,Clear,No,1020
2024-02-08 15:00:00,17,Cloudy,No,1029
2024-02-08 16:00:00,22,Clear,No,1226
2024-02-08 17:00:00,38,Clear,No,3389
2024-02-08 18:00:00,39,Cloudy,Yes,2515
2024-02-08 19:00:00,37,Rain,No,3780
2024-02-08 20:00:00,23,Clear,No,3003
2024-02-08 21:00:00,20,Clear,No,1140
2024-02-08 22:00:00,21,Clear,No,752
2024-02-08 23:00:00,33,Clear,No,1081
2024-02-09 00:00:00,20,Cloudy,No,918
2024-02-09 01:00:00,19,Rain,No,1279
2024-02-09 02:00:00,19,Cloudy,No,955
2024-02-09 03:00:00,39,Clear,No,1273
2024-02-09 04:00:00,18,Fog,No,1312
2024-02-09 05:00:00,36,Cloudy,No,958
2024-02-09 06:00:00,37,Cloudy,No,1342
2024-02-09 07:00:00,16,Rain,No,3088
2024-02-09 08:00:00,24,Cloudy,No,2497
2024-02-09 09:00:00,34,Cloudy,No,2806
2024-02-09 10:00:00,20,Rain,No,3000
2024-02-09 11:00:00,18,Fog,No,1293
2024-02-09 12:00:00,22,Clear,No,947
2024-02-09 13:00:00,15,Clear,No,875
2024-02-09 14:00:00,39,Clear,No,1376
2024-02-09 15:00:00,23,Clear,No,1057
2024-02-09 16:00:00,35,Rain,No,1325
2024-02-09 17:00:00,30,Cloudy,No,3014
2024-02-09 18:00:00,31,Clear,No,2981
2024-02-09 19:00:00,18,Clear,Yes,2621
2024-02-09 20:00:00,17,Clear,No,3219
2024-02-09 21:00:00,16,Clear,No,1064
2024-02-09 22:00:00,33,Cloudy,No,917
2024-02-09 23:00:00,33,Clear,No,1085
2024-02-10 00:00:00,20,Clear,No,795
2024-02-10 01:00:00,17,Fog,No,742
2024-02-10 02:00:00,24,Rain,No,1277
2024-02-10 03:00:00,37,Clear,No,812
2024-02-10 04:00:00,19,Clear,No,724
2024-02-10 05:00:00,17,Rain,No,1028
2024-02-10 06:00:00,32,Clear,No,830
2024-02-10 07:00:00,31,Clear,No,2438
2024-02-10 08:00:00,26,Cloudy,No,2106
2024-02-10 09:00:00,28,Cloudy,No,2082
2024-02-10 10:00:00,32,Clear,No,2246
2024-02-10 11:00:00,16,Clear,No,638
2024-02-10 12:00:00,27,Rain,No,1064
2024-02-10 13:00:00,28,Rain,No,1326
2024-02-10 14:00:00,38,Fog,No,1168
2024-02-10 15:00:00,24,Rain,Yes,250
2024-02-10 16:00:00,24,Clear,No,674
2024-02-10 17:00:00,23,Cloudy,No,2974
2024-02-10 18:00:00,31,Clear,No,2936
2024-02-10 19:00:00,24,Cloudy,No,2551
2024-02-10 20:00:00,38,Cloudy,No,3126
2024-02-10 21:00:00,37,Clear,No,729
2024-02-10 22:00:00,34,Clear,No,457
2024-02-10 23:00:00,33,Cloudy,No,763
2024-02-11 00:00:00,35,Clear,No,556
2024-02-11 01:00:00,24,Cloudy,No,675
2024-02-11 02:00:00,23,Cloudy,No,607
2024-02-11 03:00:00,18,Rain,No,1115
2024-02-11 04:00:00,35,Rain,No,897
2024-02-11 05:00:00,35,Clear,No,447
2024-02-11 06:00:00,39,Clear,No,800
2024-02-11 07:00:00,18,Rain,No,2632
2024-02-11 08:00:00,15,Clear,No,2095
2024-02-11 09:00:00,24,Cloudy,No,2215
2024-02-11 10:00:00,31,Cloudy,No,2227
2024-02-11 11:00:00,17,Rain,No,1258
2024-02-11 12:00:00,29,Clear,No,422
2024-02-11 13:00:00,40,Fog,No,892
2024-02-11 14:00:00,39,Cloudy,No,992
2024-02-11 15:00:00,22,Cloudy,No,460
2024-02-11 16:00:00,34,Clear,No,715
2024-02-11 17:00:00,19,Clear,No,2752
2024-02-11 18:00:00,32,Cloudy,No,2880
2024-02-11 19:00:00,30,Clear,No,2687
2024-02-11 20:00:00,32,Rain,No,3492
2024-02-11 21:00:00,27,Rain,No,1207
2024-02-11 22:00:00,15,Clear,No,613
2024-02-11 23:00:00,33,Rain,No,1239
2024-02-12 00:00:00,25,Cloudy,No,1033
2024-02-12 01:00:00,15,Rain,No,1305
2024-02-12 02:00:00,35,Clear,No,872
2024-02-12 03:00:00,20,Clear,No,1001
2024-02-12 04:00:00,25,Rain,No,1603
2024-02-12 05:00:00,36,Rain,No,1604
2024-02-12 06:00:00,18,Cloudy,No,1112
2024-02-12 07:00:00,36,Clear,No,2728
2024-02-12 08:00:00,37,Cloudy,Yes,2020
2024-02-12 09:00:00,15,Rain,No,3362
2024-02-12 10:00:00,19,Rain,No,3191
2024-02-12 11:00:00,21,Cloudy,No,832
2024-02-12 12:00:00,17,Rain,Yes,689
2024-02-12 13:00:00,38,Cloudy,No,960
2024-02-12 14:00:00,40,Rain,No,1710
2024-02-12 15:00:00,28,Rain,No,1285
2024-02-12 16:00:00,28,Clear,No,1044
2024-02-12 17:00:00,30,Rain,No,3586
2024-02-12 18:00:00,20,Cloudy,No,3099
2024-02-12 19:00:00,23,Rain,No,3914
2024-02-12 20:00:00,26,Rain,No,3762
2024-02-12 21:00:00,36,Clear,No,986
2024-02-12 22:00:00,27,Cloudy,No,861
2024-02-12 23:00:00,37,Clear,No,984
2024-02-13 00:00:00,16,Cloudy,No,843
2024-02-13 01:00:00,36,Cloudy,No,1025
2024-02-13 02:00:00,25,Cloudy,No,871
2024-02-13 03:00:00,24,Cloudy,No,911
2024-02-13 04:00:00,23,Clear,No,916
2024-02-13 05:00:00,37,Clear,No,1017
2024-02-13 06:00:00,29,Cloudy,No,1112
2024-02-13 07:00:00,23,Clear,No,2468
2024-02-13 08:00:00,17,Cloudy,No,2898
2024-02-13 09:00:00,32,Clear,No,2834
2024-02-13 10:00:00,16,Clear,No,2497
2024-02-13 11:00:00,31,Cloudy,No,1044
2024-02-13 12:00:00,38,Cloudy,No,1224
2024-02-13 13:00:00,40,Rain,No,1704
2024-02-13 14:00:00,21,Clear,Yes,250
2024-02-13 15:00:00,25,Clear,No,956
2024-02-13 16:00:00,35,Clear,No,893
2024-02-13 17:00:00,39,Cloudy,No,3411
2024-02-13 18:00:00,15,Cloudy,No,3374
2024-02-13 19:00:00,33,Clear,No,3148
2024-02-13 20:00:00,28,Cloudy,No,3374
2024-02-13 21:00:00,27,Cloudy,Yes,479
2024-02-13 22:00:00,39,Rain,No,1447
2024-02-13 23:00:00,16,Clear,No,953
2024-02-14 00:00:00,29,Cloudy,No,969
2024-02-14 01:00:00,34,Cloudy,No,1071
2024-02-14 02:00:00,27,Rain,No,1697
2024-02-14 03:00:00,24,Clear,No,931
2024-02-14 04:00:00,28,Clear,No,811
2024-02-14 05:00:00,18,Cloudy,No,871
2024-02-14 06:00:00,25,Rain,No,1635
2024-02-14 07:00:00,31,Clear,No,2931
2024-02-14 08:00:00,38,Cloudy,No,2735
2024-02-14 09:00:00,23,Cloudy,No,2878
2024-02-14 10:00:00,21,Cloudy,No,2804
2024-02-14 11:00:00,19,Clear,No,808
2024-02-14 12:00:00,21,Cloudy,No,1139
2024-02-14 13:00:00,40,Rain,No,1786
2024-02-14 14:00:00,35,Cloudy,No,1234
2024-02-14 15:00:00,35,Cloudy,No,919
2024-02-14 16:00:00,27,Cloudy,No,853
2024-02-14 17:00:00,39,Clear,No,3193
2024-02-14 18:00:00,26,Cloudy,No,3285
2024-02-14 19:00:00,31,Cloudy,No,3320
2024-02-14 20:00:00,40,Cloudy,No,3468
2024-02-14 21:00:00,20,Cloudy,No,1200
2024-02-14 22:00:00,15,Cloudy,No,1154
2024-02-14 23:00:00,40,Clear,No,1290
2024-02-15 00:00:00,36,Clear,No,1106
2024-02-15 01:00:00,18,Cloudy,No,1221
2024-02-15 02:00:00,34,Rain,No,1410
2024-02-15 03:00:00,22,Clear,No,819
2024-02-15 04:00:00,35,Rain,No,1565
2024-02-15 05:00:00,38,Rain,No,1616
2024-02-15 06:00:00,38,Clear,No,1154
2024-02-15 07:00:00,21,Fog,No,3057
2024-02-15 08:00:00,22,Clear,No,2705
2024-02-15 09:00:00,20,Clear,No,2748
2024-02-15 10:00:00,24,Clear,No,2800
2024-02-15 11:00:00,29,Clear,No,1040
2024-02-15 12:00:00,34,Rain,No,1687
2024-02-15 13:00:00,25,Clear,No,1250
2024-02-15 14:00:00,17,Clear,Yes,457
2024-02-15 15:00:00,32,Cloudy,No,932
2024-02-15 16:00:00,29,Cloudy,Yes,250
2024-02-15 17:00:00,30,Clear,No,3288
2024-02-15 18:00:00,39,Clear,No,3118
2024-02-15 19:00:00,25,Cloudy,No,3102
2024-02-15 20:00:00,34,Cloudy,No,3088
2024-02-15 21:00:00,28,Clear,No,940
2024-02-15 22:00:00,19,Fog,No,1487
2024-02-15 23:00:00,36,Rain,No,1808
2024-02-16 00:00:00,28,Clear,No,1151
2024-02-16 01:00:00,37,Rain,No,1474
2024-02-16 02:00:00,35,Cloudy,No,808
2024-02-16 03:00:00,39,Cloudy,No,1238
2024-02-16 04:00:00,15,Cloudy,No,892
2024-02-16 05:00:00,22,Cloudy,No,1180
2024-02-16 06:00:00,31,Rain,No,1653
2024-02-16 07:00:00,32,Rain,No,2992
2024-02-16 08:00:00,29,Rain,No,3171
2024-02-16 09:00:00,20,Cloudy,No,2543
2024-02-16 10:00:00,27,Clear,No,2679
2024-02-16 11:00:00,16,Rain,No,1705
2024-02-16 12:00:00,26,Clear,No,757
2024-02-16 13:00:00,22,Clear,No,1089
2024-02-16 14:00:00,34,Clear,No,984
2024-02-16 15:00:00,21,Cloudy,No,1189
2024-02-16 16:00:00,30,Clear,No,1005
2024-02-16 17:00:00,23,Fog,Yes,2833
2024-02-16 18:00:00,31,Cloudy,No,3213
2024-02-16 19:00:00,29,Rain,No,3725
2024-02-16 20:00:00,21,Clear,No,3222
2024-02-16 21:00:00,24,Rain,No,1260
2024-02-16 22:00:00,16,Clear,No,1039
2024-02-16 23:00:00,34,Clear,No,1165
2024-02-17 00:00:00,34,Clear,No,642
2024-02-17 01:00:00,39,Fog,No,905
2024-02-17 02:00:00,37,Rain,No,1391
2024-02-17 03:00:00,38,Clear,No,548
2024-02-17 04:00:00,18,Cloudy,No,450
2024-02-17 05:00:00,40,Rain,No,1447
2024-02-17 06:00:00,20,Rain,No,1320
2024-02-17 07:00:00,36,Cloudy,No,2675
2024-02-17 08:00:00,28,Rain,No,3035
2024-02-17 09:00:00,24,Cloudy,No,2404
2024-02-17 10:00:00,26,Clear,No,2194
2024-02-17 11:00:00,15,Cloudy,No,662
2024-02-17 12:00:00,37,Clear,No,764
2024-02-17 13:00:00,36,Cloudy,No,870
